segment_id,event_id,role,segment_length_meters,highway,valid_coverage_fraction,permanent_water_fraction,flood_fraction,inundated_length_meters,vv_delta_db,vh_delta_db,label,confidence,exclusion_reason
osm-454066598-4502070108-0,jakarta-20200101,train,16.805,secondary,1.0,0.0,0.0,0.0,-0.265969,0.139483,negative,medium,
osm-504912724-7122843809-0,jakarta-20200101,train,102.848,secondary,1.0,0.0,0.0,0.0,-0.220698,-1.206213,negative,medium,
osm-519545266-1993475640-0,jakarta-20200101,train,30.074,trunk,1.0,0.0,0.0,0.0,1.728767,0.365934,negative,medium,
osm-1133343792-1133343793-0,jakarta-20200101,train,99.546,residential,1.0,0.0,0.0,0.0,-1.286933,0.524553,negative,medium,
osm-1133343793-1135179313-0,jakarta-20200101,train,85.151,tertiary,1.0,0.0,0.0,0.0,0.35596,-0.301119,negative,medium,
osm-1133343805-1133343793-0,jakarta-20200101,train,172.743,tertiary,1.0,0.0,0.0,0.0,-0.628282,-0.461849,negative,medium,
osm-1133676103-1334087929-0,jakarta-20200101,train,384.195,primary,1.0,0.0,0.0,0.0,0.312693,0.017885,negative,medium,
osm-1133676112-1133676103-0,jakarta-20200101,train,248.128,primary,1.0,0.0,0.0,0.0,0.516408,0.219873,negative,medium,
osm-1133676115-1133676116-0,jakarta-20200101,train,47.632,tertiary,1.0,0.0,0.0,0.0,0.344569,1.072344,negative,medium,
osm-1133676116-5391402284-0,jakarta-20200101,train,53.512,tertiary,1.0,0.0,0.0,0.0,0.604919,0.092922,negative,medium,
osm-1133676128-1133807077-0,jakarta-20200101,train,36.097,tertiary,1.0,0.0,0.0,0.0,0.814913,0.722296,negative,medium,
osm-1133806969-1133807093-0,jakarta-20200101,train,94.177,tertiary,1.0,0.0,0.0,0.0,-0.452277,-1.678224,negative,medium,
osm-1133806993-11455806150-0,jakarta-20200101,train,64.336,tertiary,1.0,0.0,0.0,0.0,-0.725989,-0.06358,negative,medium,
osm-1133807009-1133806993-0,jakarta-20200101,train,10.179,tertiary,1.0,0.0,0.0,0.0,0.478899,0.955643,negative,medium,
osm-1133807034-1133806969-0,jakarta-20200101,train,194.546,tertiary,1.0,0.0,0.0,0.0,-0.583041,-0.369538,negative,medium,
osm-1133807052-1133676128-0,jakarta-20200101,train,35.901,tertiary,1.0,0.0,0.0,0.0,-0.819671,0.049948,negative,medium,
osm-1133807065-1133807009-0,jakarta-20200101,train,50.706,tertiary,1.0,0.0,0.0,0.0,1.011901,-0.253268,negative,medium,
osm-1133807077-9642343610-0,jakarta-20200101,train,8.108,tertiary,1.0,0.0,0.0,0.0,1.709478,0.850939,negative,medium,
osm-1133807089-1133807052-0,jakarta-20200101,train,41.379,tertiary,1.0,0.0,0.0,0.0,-0.451343,-0.54763,negative,medium,
osm-1133807093-5513424002-0,jakarta-20200101,train,42.756,tertiary,1.0,0.0,0.0,0.0,0.290696,-0.942992,negative,medium,
osm-1134908642-5010888460-0,jakarta-20200101,train,102.85,primary,1.0,0.0,0.0,0.0,-0.244919,0.563237,negative,medium,
osm-1134953472-1133676115-0,jakarta-20200101,train,126.898,tertiary,1.0,0.0,0.0,0.0,-0.582071,-0.721608,negative,medium,
osm-1135179313-1135179348-0,jakarta-20200101,train,96.954,tertiary,1.0,0.0,0.0,0.0,-0.06491,0.169559,negative,medium,
osm-1135179348-4666246417-0,jakarta-20200101,train,9.529,tertiary,1.0,0.0,0.0,0.0,-0.458327,1.085115,negative,medium,
osm-1135179379-7229469661-0,jakarta-20200101,train,37.61,tertiary,1.0,0.0,0.0,0.0,1.26593,0.879714,negative,medium,
osm-1135179404-4800316713-0,jakarta-20200101,train,81.572,tertiary,1.0,0.0,0.0,0.0,-0.423555,0.425087,negative,medium,
osm-1135179421-13734886245-0,jakarta-20200101,train,6.239,tertiary,1.0,0.0,0.0,0.0,-0.140964,-0.341046,negative,medium,
osm-1135179424-13914133217-0,jakarta-20200101,train,5.251,tertiary,1.0,0.0,0.0,0.0,0.499513,-2.425472,negative,medium,
osm-1135190117-1138828395-0,jakarta-20200101,train,226.26,trunk,1.0,0.0,0.0,0.0,0.357681,0.008272,negative,medium,
osm-1135601912-5498027349-0,jakarta-20200101,train,33.226,primary,1.0,0.0,0.0,0.0,1.363107,0.05114,negative,medium,
osm-1138828395-316486288-0,jakarta-20200101,train,148.942,trunk,1.0,0.0,0.0,0.0,1.233093,-0.081594,negative,medium,
osm-1139139728-7260196327-0,jakarta-20200101,train,52.205,trunk,1.0,0.0,0.0,0.0,0.787339,0.243757,negative,medium,
osm-1139139742-7260204106-0,jakarta-20200101,train,20.07,trunk,1.0,0.0,0.0,0.0,2.060154,1.389574,negative,medium,
osm-1139140184-95006360-0,jakarta-20200101,train,29.076,trunk,1.0,0.0,0.0,0.0,2.259763,0.744789,negative,medium,
osm-1139156749-5492419221-0,jakarta-20200101,train,64.158,trunk,1.0,0.0,0.0,0.0,-0.900963,-1.945027,negative,medium,
osm-1150900577-12825987637-0,jakarta-20200101,train,50.743,trunk,1.0,0.0,0.004848,0.246,-1.86035,-1.190675,negative,medium,
osm-1161321036-316374594-0,jakarta-20200101,train,29.636,primary,1.0,0.0,0.0,0.0,-1.19588,-0.380107,negative,medium,
osm-1163404589-7156322369-0,jakarta-20200101,train,201.584,primary,1.0,0.0,0.0,0.0,-0.938011,-1.36917,negative,medium,
osm-1163404618-7120383655-0,jakarta-20200101,train,49.695,primary,1.0,0.0,0.0,0.0,0.510066,-1.786006,negative,medium,
osm-1163404654-316374585-0,jakarta-20200101,train,40.359,primary,1.0,0.0,0.0,0.0,-0.494303,-1.926086,negative,medium,
osm-1173954328-1174754069-0,jakarta-20200101,train,88.342,secondary,1.0,0.0,0.0,0.0,1.4582,0.740652,negative,medium,
osm-1173954346-13653307691-0,jakarta-20200101,train,100.16,secondary,1.0,0.0,0.0,0.0,1.965022,0.542118,negative,medium,
osm-1174754069-29939144-0,jakarta-20200101,train,49.844,secondary,1.0,0.0,0.0,0.0,0.819779,0.16925,negative,medium,
osm-1174777687-5065375426-0,jakarta-20200101,train,134.541,secondary,1.0,0.0,0.0,0.0,1.694661,0.21458,negative,medium,
osm-1249723074-7225096520-0,jakarta-20200101,train,22.045,primary,1.0,0.0,0.0,0.0,0.865717,-0.511047,negative,medium,
osm-1273189607-4566501796-0,jakarta-20200101,train,51.94,primary,1.0,0.0,0.0,0.0,-0.209765,0.639043,negative,medium,
osm-1275851646-104379024-0,jakarta-20200101,train,97.589,primary,1.0,0.0,0.0,0.0,0.28361,-0.722602,negative,medium,
osm-1311842311-9028008487-0,jakarta-20200101,train,76.19,primary,1.0,0.0,0.0,0.0,0.11662,0.40534,negative,medium,
osm-1315069362-9685151096-0,jakarta-20200101,train,44.334,primary,1.0,0.0,0.0,0.0,0.529684,-0.557975,negative,medium,
osm-1320273025-6604587143-0,jakarta-20200101,train,105.763,primary,1.0,0.0,0.0,0.0,-0.04225,-0.429768,negative,medium,
osm-1321228510-317196043-0,jakarta-20200101,train,10.018,residential,1.0,0.0,0.0,0.0,-0.325955,0.408154,negative,medium,
osm-1321228541-1336909413-0,jakarta-20200101,train,232.395,primary,1.0,0.0,0.0,0.0,0.216661,0.281091,negative,medium,
osm-1321228560-1373715020-0,jakarta-20200101,train,147.754,primary,1.0,0.0,0.0,0.0,0.116888,1.204425,negative,medium,
osm-1321228566-302230530-0,jakarta-20200101,train,53.081,primary,1.0,0.0,0.0,0.0,0.847861,-0.227472,negative,medium,
osm-1321228575-1334087900-0,jakarta-20200101,train,121.974,primary,1.0,0.0,0.0,0.0,0.737383,0.018432,negative,medium,
osm-1321537155-1321537157-0,jakarta-20200101,train,14.503,primary,1.0,0.0,0.0,0.0,0.833866,-0.181391,negative,medium,
osm-1321537157-5078382203-0,jakarta-20200101,train,18.338,primary,1.0,0.0,0.0,0.0,0.862022,-0.000878,negative,medium,
osm-1325257182-316742986-0,jakarta-20200101,train,178.044,trunk,1.0,0.0,0.0,0.0,-0.443643,0.493179,negative,medium,
osm-1330696490-1337745188-0,jakarta-20200101,train,101.893,primary,1.0,0.0,0.0,0.0,0.605424,0.487828,negative,medium,
osm-1334087900-7027128992-0,jakarta-20200101,train,25.839,primary,1.0,0.0,0.0,0.0,-0.155054,0.474675,negative,medium,
osm-1334087929-1321228575-0,jakarta-20200101,train,382.294,primary,1.0,0.0,0.0,0.0,0.903396,1.312004,negative,medium,
osm-1336909413-1321228560-0,jakarta-20200101,train,14.367,primary,1.0,0.0,0.0,0.0,2.719658,1.369476,negative,medium,
osm-1337745188-326484370-0,jakarta-20200101,train,535.176,primary,1.0,0.0,0.0,0.0,-0.338042,-0.83391,negative,medium,
osm-1342878909-6434923286-0,jakarta-20200101,train,63.387,trunk,1.0,0.0,0.0,0.0,0.590636,0.934869,negative,medium,
osm-1342878927-7516900856-0,jakarta-20200101,train,237.199,trunk,1.0,0.0,0.0,0.0,1.522808,0.602017,negative,medium,
osm-1342878941-7149726253-0,jakarta-20200101,train,58.137,trunk,1.0,0.0,0.0,0.0,0.395349,-0.200719,negative,medium,
osm-1342878941-11501464546-0,jakarta-20200101,train,4.293,primary,1.0,0.0,0.0,0.0,2.195714,-0.808042,negative,medium,
osm-1342878987-7105384963-0,jakarta-20200101,train,35.354,trunk,1.0,0.0,0.0,0.0,-0.534861,1.205792,negative,medium,
osm-1342878998-330409714-0,jakarta-20200101,train,190.376,service,1.0,0.0,0.0,0.0,2.249465,0.989426,negative,medium,
osm-1342879000-4822315952-0,jakarta-20200101,train,12.466,trunk,1.0,0.0,0.0,0.0,1.220811,-0.185416,negative,medium,
osm-1342879017-1342878987-0,jakarta-20200101,train,93.869,trunk,1.0,0.0,0.0,0.0,0.000808,0.211872,negative,medium,
osm-1345781623-12504052406-0,jakarta-20200101,train,181.093,primary,1.0,0.0,0.0,0.0,-0.112101,0.006293,negative,medium,
osm-1351484887-13657075638-0,jakarta-20200101,train,78.23,primary,1.0,0.0,0.0,0.0,0.768623,0.793741,negative,medium,
osm-1359134207-2379121074-0,jakarta-20200101,train,14.638,primary,1.0,0.0,0.0,0.0,0.18988,-0.589039,negative,medium,
osm-1359134207-2379121077-0,jakarta-20200101,train,22.454,primary_link,1.0,0.0,0.0,0.0,0.229096,-0.672245,negative,medium,
osm-1359134222-1330696490-0,jakarta-20200101,train,89.353,primary,1.0,0.0,0.0,0.0,0.872487,0.083153,negative,medium,
osm-1362598302-4926601878-0,jakarta-20200101,train,79.655,primary,1.0,0.0,0.0,0.0,0.798601,-0.035775,negative,medium,
osm-1362598310-1362598302-0,jakarta-20200101,train,14.64,primary,1.0,0.0,0.0,0.0,2.908184,1.253155,negative,medium,
osm-1363190326-4529694108-0,jakarta-20200101,train,66.812,primary,1.0,0.0,0.0,0.0,0.924098,-0.448089,negative,medium,
osm-1373715020-1373715051-0,jakarta-20200101,train,168.7,primary,1.0,0.0,0.0,0.0,-0.054328,0.252096,negative,medium,
osm-1373715051-9037288082-0,jakarta-20200101,train,34.141,primary,1.0,0.0,0.0,0.0,-0.612856,-0.326699,negative,medium,
osm-1376428022-7029385572-0,jakarta-20200101,train,26.64,trunk_link,1.0,0.0,0.0,0.0,0.383902,-1.993789,negative,medium,
osm-1417312748-4548266267-0,jakarta-20200101,train,194.325,trunk,1.0,0.0,0.0,0.0,-0.083839,-0.693927,negative,medium,
osm-1417319126-7117458776-0,jakarta-20200101,train,30.497,trunk,1.0,0.0,0.0,0.0,-0.04431,1.1169,negative,medium,
osm-1420142081-5379768929-0,jakarta-20200101,train,22.048,residential,1.0,0.0,0.0,0.0,0.411553,-0.181971,negative,medium,
osm-1423006391-328336623-0,jakarta-20200101,train,341.631,trunk,1.0,0.0,0.0,0.0,0.867234,0.149178,negative,medium,
osm-1663918523-191506029-0,jakarta-20200101,train,75.062,secondary,1.0,0.0,0.0,0.0,0.793685,-0.505836,negative,medium,
osm-1675425882-13606201442-0,jakarta-20200101,train,50.13,primary,1.0,0.0,0.0,0.0,4.759497,0.038345,negative,medium,
osm-1675426142-13606278105-0,jakarta-20200101,train,29.518,primary,1.0,0.0,0.0,0.0,2.525906,1.014075,negative,medium,
osm-1675426257-13663493364-0,jakarta-20200101,train,44.142,primary,1.0,0.0,0.0,0.0,0.366457,0.114551,negative,medium,
osm-1675426300-13606475672-0,jakarta-20200101,train,28.545,primary,1.0,0.0,0.0,0.0,-0.766293,0.386153,negative,medium,
osm-1675426459-13664998461-0,jakarta-20200101,train,37.735,primary,1.0,0.0,0.0,0.0,1.327904,0.909262,negative,medium,
osm-1675488274-316374560-0,jakarta-20200101,train,78.387,primary,1.0,0.0,0.0,0.0,-0.122699,-0.329886,negative,medium,
osm-1682808537-8555984047-0,jakarta-20200101,train,55.045,primary,1.0,0.0,0.0,0.0,0.679677,-1.548785,negative,medium,
osm-1682844228-5647102762-0,jakarta-20200101,train,225.662,primary,1.0,0.0,0.0,0.0,0.865422,0.82275,negative,medium,
osm-1682844563-326484330-0,jakarta-20200101,train,209.489,primary,1.0,0.0,0.0,0.0,0.425589,0.277298,negative,medium,
osm-1695811540-4778418534-0,jakarta-20200101,train,150.157,residential,1.0,0.0,0.0,0.0,1.598071,0.483015,negative,medium,
osm-1695811568-9118916175-0,jakarta-20200101,train,9.462,residential,1.0,0.0,0.0,0.0,0.077056,0.135893,negative,medium,
osm-1696170853-5374804755-0,jakarta-20200101,train,104.251,primary,1.0,0.0,0.0,0.0,0.609242,0.369674,negative,medium,
osm-1709500939-326484165-0,jakarta-20200101,train,298.023,primary,1.0,0.0,0.0,0.0,0.469938,0.907405,negative,medium,
osm-1757800736-1757800861-0,jakarta-20200101,train,24.632,trunk,1.0,0.0,0.0,0.0,-0.737339,-0.469807,negative,medium,
osm-1757800787-3723599609-0,jakarta-20200101,train,112.044,motorway,1.0,0.0,0.0,0.0,-0.718096,-0.580367,negative,medium,
osm-1757800816-1757800865-0,jakarta-20200101,train,36.716,trunk,1.0,0.0,0.0,0.0,-1.61904,-2.097814,negative,medium,
osm-1757800817-1757800859-0,jakarta-20200101,train,85.709,motorway_link,1.0,0.0,0.0,0.0,0.006251,0.322413,negative,medium,
osm-1757800817-9664769720-0,jakarta-20200101,train,20.76,motorway_link,1.0,0.0,0.0,0.0,-0.008473,-0.311908,negative,medium,
osm-1757800846-7082864214-0,jakarta-20200101,train,71.69,motorway_link,1.0,0.0,0.0,0.0,0.233407,1.45311,negative,medium,
osm-1757800859-1757800846-0,jakarta-20200101,train,25.422,motorway_link,1.0,0.0,0.0,0.0,0.276223,1.123811,negative,medium,
osm-1757800861-6776762981-0,jakarta-20200101,train,16.571,primary,1.0,0.0,0.0,0.0,-0.635259,-0.130264,negative,medium,
osm-1757800861-7082864214-0,jakarta-20200101,train,16.082,trunk,1.0,0.0,0.0,0.0,-0.421656,0.334094,negative,medium,
osm-1757800865-9009175767-0,jakarta-20200101,train,6.111,trunk,1.0,0.0,0.0,0.0,-1.164041,-1.678803,negative,medium,
osm-1782804895-309824120-0,jakarta-20200101,train,1560.372,motorway,1.0,0.0,0.0,0.0,-0.295403,-0.752065,negative,medium,
osm-1782804903-1782804895-0,jakarta-20200101,train,673.556,motorway,1.0,0.0,0.0,0.0,1.536982,0.935274,negative,medium,
osm-1783134145-6336788292-0,jakarta-20200101,train,41.657,primary,1.0,0.0,0.0,0.0,-0.051016,-0.389012,negative,medium,
osm-1993475640-6429880632-0,jakarta-20200101,train,374.997,motorway_link,1.0,0.0,0.0,0.0,1.231293,0.573124,negative,medium,
osm-2019635436-13772607355-0,jakarta-20200101,train,33.608,primary,1.0,0.0,0.0,0.0,0.707115,1.552751,negative,medium,
osm-2032758147-29939211-0,jakarta-20200101,train,19.324,primary,1.0,0.0,0.0,0.0,4.074435,-0.423445,negative,medium,
osm-2032872437-29939141-0,jakarta-20200101,train,28.777,secondary,1.0,0.0,0.0,0.0,1.580542,-2.898583,negative,medium,
osm-2209098563-6459032697-0,jakarta-20200101,train,142.023,secondary,1.0,0.0,0.0,0.0,0.126993,0.20451,negative,medium,
osm-2210464501-315712058-0,jakarta-20200101,train,40.144,primary,1.0,0.0,0.0,0.0,3.413715,0.123143,negative,medium,
osm-2363808979-7120370231-0,jakarta-20200101,train,34.501,primary,1.0,0.0,0.0,0.0,2.328989,-1.080056,negative,medium,
osm-2379121074-7039275702-0,jakarta-20200101,train,12.783,primary,1.0,0.0,0.0,0.0,-0.169739,-0.633226,negative,medium,
osm-2379121077-7039275702-0,jakarta-20200101,train,22.464,primary_link,1.0,0.0,0.0,0.0,-0.04565,-0.692529,negative,medium,
osm-2399364732-11299364779-0,jakarta-20200101,train,63.948,trunk,1.0,0.0,0.0,0.0,3.917952,-0.595978,negative,medium,
osm-2400147489-7246473924-0,jakarta-20200101,train,101.064,primary,1.0,0.0,0.004274,0.432,-0.323206,-0.470946,negative,medium,
osm-2415521692-1150900577-0,jakarta-20200101,train,86.624,trunk,1.0,0.0,0.0,0.0,-1.220152,-0.583403,negative,medium,
osm-2415521737-4466384617-0,jakarta-20200101,train,79.21,trunk_link,1.0,0.0,0.0,0.0,-1.364944,-1.163545,negative,medium,
osm-2415817217-454066598-0,jakarta-20200101,train,385.232,motorway_link,1.0,0.0,0.0,0.0,0.329552,-0.059995,negative,medium,
osm-2415823492-5668231819-0,jakarta-20200101,train,2683.725,motorway,1.0,0.0,0.0,0.0,-0.032327,-0.491709,negative,medium,
osm-2516439291-316395244-0,jakarta-20200101,train,78.021,primary,1.0,0.0,0.0,0.0,-1.574745,-1.551944,negative,medium,
osm-2516439291-2415521737-0,jakarta-20200101,train,26.503,trunk_link,1.0,0.0,0.0,0.0,-2.695875,-1.985285,negative,medium,
osm-2589974180-5334300227-0,jakarta-20200101,train,118.203,tertiary,1.0,0.0,0.0,0.0,1.34734,0.12474,negative,medium,
osm-2589977444-2589977470-0,jakarta-20200101,train,58.674,primary,1.0,0.0,0.0,0.0,-1.266919,-0.385716,negative,medium,
osm-2589977470-5388329052-0,jakarta-20200101,train,230.739,primary,1.0,0.0,0.0,0.0,-0.257547,-0.229495,negative,medium,
osm-2821400645-5671270622-0,jakarta-20200101,train,60.357,primary,1.0,0.0,0.0,0.0,1.034922,-0.891104,negative,medium,
osm-2836706754-13030921685-0,jakarta-20200101,train,47.43,residential,1.0,0.0,0.0,0.0,0.984081,-0.543899,negative,medium,
osm-2836706756-4696797079-0,jakarta-20200101,train,10.143,residential,1.0,0.0,0.0,0.0,-0.427894,-0.00458,negative,medium,
osm-2836706758-2836737300-0,jakarta-20200101,train,23.292,service,1.0,0.0,0.0,0.0,0.892322,-0.557384,negative,medium,
osm-2836737300-5379768936-0,jakarta-20200101,train,42.815,residential,1.0,0.0,0.0,0.0,1.220632,-0.973039,negative,medium,
osm-2872136862-1275851646-0,jakarta-20200101,train,96.631,primary,1.0,0.0,0.0,0.0,0.214168,-0.210703,negative,medium,
osm-2882028353-6347347053-0,jakarta-20200101,train,11.078,secondary,1.0,0.0,0.0,0.0,0.411576,-1.185143,negative,medium,
osm-3266324655-9697006214-0,jakarta-20200101,train,419.628,primary,1.0,0.0,0.0,0.0,-0.505497,-0.256788,negative,medium,
osm-3266332372-3266324655-0,jakarta-20200101,train,24.732,primary,1.0,0.0,0.0,0.0,0.205696,-0.833052,negative,medium,
osm-3266396596-5671006753-0,jakarta-20200101,train,71.27,trunk,1.0,0.0,0.0,0.0,-0.009263,-0.585047,negative,medium,
osm-3266396597-6451233565-0,jakarta-20200101,train,34.724,trunk,1.0,0.0,0.0,0.0,-0.592371,0.238482,negative,medium,
osm-3266396608-9471064862-0,jakarta-20200101,train,27.309,primary,1.0,0.0,0.0,0.0,0.115566,0.300342,negative,medium,
osm-3415432182-11039838816-0,jakarta-20200101,train,160.531,primary,1.0,0.0,0.0,0.0,0.11811,-0.188595,negative,medium,
osm-3507031383-310008087-0,jakarta-20200101,train,45.439,primary,1.0,0.0,0.0,0.0,1.728038,-2.251195,negative,medium,
osm-3507893559-3507031383-0,jakarta-20200101,train,33.898,primary,1.0,0.0,0.0,0.0,2.377186,-1.180109,negative,medium,
osm-3709514014-3709514015-0,jakarta-20200101,train,49.605,secondary,1.0,0.0,0.0,0.0,1.477171,-0.45442,negative,medium,
osm-3709514015-3709514017-0,jakarta-20200101,train,74.234,secondary,1.0,0.0,0.0,0.0,1.405327,0.554656,negative,medium,
osm-3709514017-3709514018-0,jakarta-20200101,train,44.162,secondary,1.0,0.0,0.0,0.0,0.165982,0.107357,negative,medium,
osm-3709514018-7112944949-0,jakarta-20200101,train,27.105,secondary,1.0,0.0,0.0,0.0,1.034389,0.42531,negative,medium,
osm-3723599608-309880841-0,jakarta-20200101,train,941.839,motorway,1.0,0.0,0.0,0.0,-0.145676,-0.47002,negative,medium,
osm-3723599609-7070168315-0,jakarta-20200101,train,199.895,motorway,1.0,0.0,0.0,0.0,-1.001425,-0.244456,negative,medium,
osm-3723599610-3723599621-0,jakarta-20200101,train,184.503,motorway_link,1.0,0.0,0.0,0.0,-0.890121,-0.542567,negative,medium,
osm-3723599620-5372153155-0,jakarta-20200101,train,44.165,trunk,1.0,0.0,0.0,0.0,-1.34805,-1.098593,negative,medium,
osm-3723599621-4859114434-0,jakarta-20200101,train,16.372,trunk,1.0,0.0,0.0,0.0,0.211696,0.069762,negative,medium,
osm-3723634710-4152867179-0,jakarta-20200101,train,420.065,motorway_link,1.0,0.0,0.003904,1.64,-1.413448,-1.417893,negative,medium,
osm-3723634711-8132787924-0,jakarta-20200101,train,1287.207,motorway,1.0,0.0,0.0,0.0,0.044244,-0.917228,negative,medium,
osm-3723635038-3723635056-0,jakarta-20200101,train,516.907,motorway_link,1.0,0.0,0.0,0.0,-0.448353,-0.5249,negative,medium,
osm-3723635056-3723634711-0,jakarta-20200101,train,372.63,motorway,1.0,0.0,0.0,0.0,-0.998963,-0.219391,negative,medium,
osm-3723635058-2415823492-0,jakarta-20200101,train,330.744,motorway,1.0,0.0,0.0,0.0,-1.026799,-0.563477,negative,medium,
osm-3763648673-328965954-0,jakarta-20200101,train,22.592,primary,1.0,0.0,0.0,0.0,-0.280253,-0.027401,negative,medium,
osm-3869782797-13453045134-0,jakarta-20200101,train,76.759,primary,1.0,0.0,0.0,0.0,0.691502,-0.865399,negative,medium,
osm-3981137758-8995440646-0,jakarta-20200101,train,2.985,primary,1.0,0.0,0.0,0.0,0.659113,-1.10242,negative,medium,
osm-4152867155-317190987-0,jakarta-20200101,train,118.706,primary,1.0,0.0,0.0,0.0,-0.01365,-0.211212,negative,medium,
osm-4152867163-6430860592-0,jakarta-20200101,train,46.486,trunk_link,1.0,0.0,0.0,0.0,-0.671076,-0.462012,negative,medium,
osm-4152867172-4152867155-0,jakarta-20200101,train,564.97,primary,1.0,0.0,0.0,0.0,1.683063,0.297446,negative,medium,
osm-4152867179-6331233983-0,jakarta-20200101,train,20.637,trunk,1.0,0.0,0.0,0.0,2.434106,0.899044,negative,medium,
osm-4152867689-4914353893-0,jakarta-20200101,train,65.4,trunk,1.0,0.0,0.0,0.0,-0.279318,-0.175431,negative,medium,
osm-4235574904-4235574906-0,jakarta-20200101,train,70.754,primary,1.0,0.0,0.0,0.0,1.124216,0.493198,negative,medium,
osm-4235574906-5377177680-0,jakarta-20200101,train,167.264,primary,1.0,0.0,0.0,0.0,0.172122,0.041307,negative,medium,
osm-4258201115-3415432182-0,jakarta-20200101,train,44.867,primary,1.0,0.0,0.0,0.0,0.892821,0.518575,negative,medium,
