segment_id,event_id,event_start,event_end,event_context,event_context_confidence,segment_length_meters,road_name,highway,osm_way_ids,u,v,key,buffer_radius_meters,minimum_clear_fraction,positive_exposure_fraction,source_resolution_class,corridor_area_square_meters,source_coverage_fraction,valid_observation_fraction,permanent_water_fraction,flood_exposed_fraction,flood_exposed_length_equivalent_meters,label,confidence,exclusion_reason
osm-11477683650-11477683648-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,12.172,Jalan Jatibaru,primary,556957356,11477683650,11477683648,0,250,0.75,0.05,coarse-modis-250m,202167.735,0.961735,0.961735,0.0,0.0,0.0,negative,moderate,
osm-11484348759-11484348761-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,8.762,Unnamed OSM road,trunk_link,1236754677,11484348759,11484348761,0,250,0.75,0.05,coarse-modis-250m,200461.941,0.96178,0.96178,0.0,0.0,0.0,negative,moderate,
osm-11484348761-4637530511-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,12.681,Jalan Jenderal Gatot Subroto,primary,28229340,11484348761,4637530511,0,250,0.75,0.05,coarse-modis-250m,202422.887,0.961813,0.961813,0.0,0.0,0.0,negative,moderate,
osm-11492431708-1321228510-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,64.709,Jalan Bumi Raya,residential,725268263,11492431708,1321228510,0,250,0.75,0.05,coarse-modis-250m,228452.586,0.965683,0.965683,0.0,0.0,0.0,negative,moderate,
osm-11501464546-7149726253-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,58.142,Jalan Bekasi Raya,trunk,1238180042,11501464546,7149726253,0,250,0.75,0.05,coarse-modis-250m,225157.385,0.965114,0.965114,0.0,0.0,0.0,negative,moderate,
osm-11501464552-11501464546-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,12.708,Jalan Bekasi Raya,trunk,1238180042,11501464552,11501464546,0,250,0.75,0.05,coarse-modis-250m,202436.095,0.961853,0.961853,0.0,0.0,0.0,negative,moderate,
osm-11501464552-5489964736-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,4.208,Jalan Dokter KRT Radjiman Widyodiningrat,primary,1238183825,11501464552,5489964736,0,250,0.75,0.05,coarse-modis-250m,198183.423,0.96135,0.96135,0.0,0.0,0.0,negative,moderate,
osm-11501464554-11501464552-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,67.335,Jalan Bekasi Raya,trunk,1238180042,11501464554,11501464552,0,250,0.75,0.05,coarse-modis-250m,229723.161,0.966569,0.966569,0.0,0.0,0.0,negative,moderate,
osm-11501464554-5489964736-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,66.793,Jalan Bekasi Raya,trunk,688714752,11501464554,5489964736,0,250,0.75,0.05,coarse-modis-250m,229495.212,0.965904,0.965904,0.0,0.0,0.0,negative,moderate,
osm-11503395360-5372153126-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,3.744,Jalan Letnan Jenderal Siswondo Parman,trunk,560008548,11503395360,5372153126,0,250,0.75,0.05,coarse-modis-250m,197951.242,0.961151,0.961151,0.0,0.0,0.0,negative,moderate,
osm-1150900577-12825987637-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,50.743,Jalan Yos Sudarso,trunk,686023685|686023686|562374711,1150900577,12825987637,0,250,0.75,0.05,coarse-modis-250m,221464.782,0.964904,0.964904,0.0,0.0,0.0,negative,moderate,
osm-11542695776-12194080646-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,5.38,Jalan Kramat Kwitang,primary,724274749,11542695776,12194080646,0,250,0.75,0.05,coarse-modis-250m,198769.659,0.961275,0.961275,0.0,0.0,0.0,negative,moderate,
osm-1161321036-316374594-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,29.636,Jalan Tanah Tinggi Barat,primary,28773409,1161321036,316374594,0,250,0.75,0.05,coarse-modis-250m,210905.268,0.963318,0.963318,0.0,0.0,0.0,negative,moderate,
osm-1163404589-7156322369-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,201.584,Jalan Tanah Tinggi Barat,primary,745207256|766221966,1163404589,7156322369,0,250,0.75,0.05,coarse-modis-250m,296933.512,0.972564,0.972564,0.0,0.0,0.0,negative,moderate,
osm-1163404618-7120383655-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,49.695,Jalan Gunung Sahari Raya,primary,762101021,1163404618,7120383655,0,250,0.75,0.05,coarse-modis-250m,220941.442,0.964702,0.964702,0.0,0.0,0.0,negative,moderate,
osm-1163404654-316374585-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,40.359,Jalan Letnan Jenderal Suprapto,primary,755340964,1163404654,316374585,0,250,0.75,0.05,coarse-modis-250m,216270.322,0.963734,0.963734,0.0,0.0,0.0,negative,moderate,
osm-1173954328-1174754069-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,88.342,Jalan Garuda,secondary,37018609,1173954328,1174754069,0,250,0.75,0.05,coarse-modis-250m,240276.715,0.96714,0.96714,0.0,0.0,0.0,negative,moderate,
osm-1173954346-13653307691-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,100.16,Jalan Garuda,secondary,37018609,1173954346,13653307691,0,250,0.75,0.05,coarse-modis-250m,246189.309,0.967898,0.967898,0.0,0.0,0.0,negative,moderate,
osm-1174754069-29939144-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,49.844,Jalan Garuda,secondary,37018609,1174754069,29939144,0,250,0.75,0.05,coarse-modis-250m,221015.885,0.964704,0.964704,0.0,0.0,0.0,negative,moderate,
osm-1174777687-5065375426-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,134.541,Jalan Garuda,secondary,37018609,1174777687,5065375426,0,250,0.75,0.05,coarse-modis-250m,263387.715,0.969658,0.969658,0.0,0.0,0.0,negative,moderate,
osm-11899737707-104379014-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,73.806,Jalan Jatinegara Timur,primary,1186136755|691270309,11899737707,104379014,0,250,0.75,0.05,coarse-modis-250m,233002.439,0.966341,0.966341,0.0,0.0,0.0,negative,moderate,
osm-11919728419-1783134145-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,64.513,Jalan Kyai Haji Mas Mansyur,primary,1487710045,11919728419,1783134145,0,250,0.75,0.05,coarse-modis-250m,228355.121,0.965685,0.965685,0.0,0.0,0.0,negative,moderate,
osm-11925112167-4785715146-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,83.212,Jalan Karet Pedurenan Raya,tertiary,28132208,11925112167,4785715146,0,250,0.75,0.05,coarse-modis-250m,237689.61,0.966957,0.966957,0.0,0.0,0.0,negative,moderate,
osm-11925999197-4746451654-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,581.748,Jalan Jenderal Basuki Rahmat,primary,493859848|491995873,11925999197,4746451654,0,250,0.75,0.05,coarse-modis-250m,486978.605,0.981474,0.981474,0.0,0.0,0.0,negative,moderate,
osm-11959843134-4849427410-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,69.384,Jalan Letnan Jenderal Suprapto,primary,696668229,11959843134,4849427410,0,250,0.75,0.05,coarse-modis-250m,230791.39,0.965426,0.965426,0.0,0.0,0.0,negative,moderate,
osm-12032748424-317179522-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,56.232,Jalan Profesor Doktor Satrio,primary,495447738,12032748424,317179522,0,250,0.75,0.05,coarse-modis-250m,224210.637,0.968764,0.968764,0.0,0.0,0.0,negative,moderate,
osm-12139330016-5380068236-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,32.025,Jalan Letnan Jenderal Suprapto,primary,492988997,12139330016,5380068236,0,250,0.75,0.05,coarse-modis-250m,212100.483,0.963416,0.963416,0.0,0.0,0.0,negative,moderate,
osm-12194080646-104367971-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,104.106,Jalan Kramat Kwitang,primary,724274749,12194080646,104367971,0,250,0.75,0.05,coarse-modis-250m,248156.582,0.968949,0.968949,0.0,0.0,0.0,negative,moderate,
osm-12202088422-11503395360-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,6.861,Jalan Letnan Jenderal Siswondo Parman,trunk,560008548,12202088422,11503395360,0,250,0.75,0.05,coarse-modis-250m,199510.887,0.961395,0.961395,0.0,0.0,0.0,negative,moderate,
osm-12202088425-12202088422-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,83.712,Jalan Letnan Jenderal Siswondo Parman,trunk,560008548,12202088425,12202088422,0,250,0.75,0.05,coarse-modis-250m,237959.001,0.967475,0.967475,0.0,0.0,0.0,negative,moderate,
osm-12202088428-5372153133-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,6.994,Jalan Letnan Jenderal Siswondo Parman,trunk,560008548,12202088428,5372153133,0,250,0.75,0.05,coarse-modis-250m,199577.33,0.961443,0.961443,0.0,0.0,0.0,negative,moderate,
osm-12202798102-4911942117-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,19.076,Jalan Letnan Jenderal Siswondo Parman,trunk,761850309,12202798102,4911942117,0,250,0.75,0.05,coarse-modis-250m,205622.156,0.962312,0.962312,0.0,0.0,0.0,negative,moderate,
osm-12217513829-11492431708-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,65.531,Unnamed OSM road,service,1237350496|1237350497|1320234227,12217513829,11492431708,0,250,0.75,0.05,coarse-modis-250m,227088.351,0.969582,0.969582,0.0,0.0,0.0,negative,moderate,
osm-12217513829-12217513832-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,44.391,Unnamed OSM road,service,1237350498|1320234226,12217513829,12217513832,0,250,0.75,0.05,coarse-modis-250m,217526.641,0.965907,0.965907,0.0,0.0,0.0,negative,moderate,
osm-12217513832-5078382194-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,210.406,Jalan Kolonel Soegiono,primary,117314950,12217513832,5078382194,0,250,0.75,0.05,coarse-modis-250m,301347.234,0.97291,0.97291,0.0,0.0,0.0,negative,moderate,
osm-12316918940-310005821-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,28.06,Jalan Profesor Doktor Satrio,primary,1090935278,12316918940,310005821,0,250,0.75,0.05,coarse-modis-250m,210117.046,0.96296,0.96296,0.0,0.0,0.0,negative,moderate,
osm-12404878653-4548266823-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,28.644,Jalan Insinyur Haji Juanda,secondary,11670123,12404878653,4548266823,0,250,0.75,0.05,coarse-modis-250m,210408.912,0.963307,0.963307,0.0,0.0,0.0,negative,moderate,
osm-124093320-315207989-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,21.639,Jalan Salemba Raya,primary,750300907,124093320,315207989,0,250,0.75,0.05,coarse-modis-250m,206904.624,0.963122,0.963122,0.0,0.0,0.0,negative,moderate,
osm-12484094370-315208899-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,22.247,Jalan Pemuda,primary,1331225021|1295698630,12484094370,315208899,0,250,0.75,0.05,coarse-modis-250m,207208.521,0.962747,0.962747,0.0,0.0,0.0,negative,moderate,
osm-1249723074-7225096520-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,22.045,Jalan Kebon Sirih,primary,550355392,1249723074,7225096520,0,250,0.75,0.05,coarse-modis-250m,207106.539,0.962684,0.962684,0.0,0.0,0.0,negative,moderate,
osm-12504052406-11925999197-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,464.553,Flyover,primary,28851296|491995873|27945891,12504052406,11925999197,0,250,0.75,0.05,coarse-modis-250m,428441.186,0.979951,0.979951,0.0,0.0,0.0,negative,moderate,
osm-12504052406-7805088053-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,184.135,Jalan Kolonel Soegiono,primary,744559390,12504052406,7805088053,0,250,0.75,0.05,coarse-modis-250m,288175.745,0.97191,0.97191,0.0,0.0,0.0,negative,moderate,
osm-12530400916-5290941766-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,193.202,Jalan Kolonel Soegiono,primary,751996163|27945891,12530400916,5290941766,0,250,0.75,0.05,coarse-modis-250m,292732.677,0.971748,0.971748,0.0,0.0,0.0,negative,moderate,
osm-12583516441-6884974160-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,31.744,Jalan Jatinegara Timur,primary,1501665007,12583516441,6884974160,0,250,0.75,0.05,coarse-modis-250m,211960.043,0.963426,0.963426,0.0,0.0,0.0,negative,moderate,
osm-12599546837-3723599620-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,10.219,Jalan Letnan Jenderal Siswondo Parman,trunk,1220173370,12599546837,3723599620,0,250,0.75,0.05,coarse-modis-250m,201191.078,0.961733,0.961733,0.0,0.0,0.0,negative,moderate,
osm-12676215441-5492419212-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,30.831,Jalan Letnan Jenderal MT Haryono,trunk,1186134492,12676215441,5492419212,0,250,0.75,0.05,coarse-modis-250m,211503.151,0.963391,0.963391,0.0,0.0,0.0,negative,moderate,
osm-12681087362-5495827291-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,33.412,Jalan Letnan Jenderal MT Haryono,trunk,1186134492,12681087362,5495827291,0,250,0.75,0.05,coarse-modis-250m,212794.69,0.96349,0.96349,0.0,0.0,0.0,negative,moderate,
osm-12684981016-5671317488-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,118.975,Jalan Kebon Sirih,primary,28216264,12684981016,5671317488,0,250,0.75,0.05,coarse-modis-250m,255602.75,0.968864,0.968864,0.0,0.0,0.0,negative,moderate,
osm-12688243259-12688243260-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,39.831,Jalan Gunung Sahari Raya,primary,1530998628,12688243259,12688243260,0,250,0.75,0.05,coarse-modis-250m,216006.409,0.964026,0.964026,0.0,0.0,0.0,negative,moderate,
osm-12688243260-5354213657-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,92.286,Jalan Gunung Sahari Raya,primary,592276676,12688243260,5354213657,0,250,0.75,0.05,coarse-modis-250m,242243.665,0.967373,0.967373,0.0,0.0,0.0,negative,moderate,
osm-12718674408-12718674417-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,23.726,Jalan Mitra Sunter Boulevard,secondary,453477916,12718674408,12718674417,0,250,0.75,0.05,coarse-modis-250m,207944.898,0.963135,0.963135,0.0,0.0,0.0,negative,moderate,
osm-12718674409-9673837489-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,27.545,Jalan Mitra Sunter Boulevard,secondary,453477916,12718674409,9673837489,0,250,0.75,0.05,coarse-modis-250m,209859.547,0.962139,0.962139,0.0,0.0,0.0,negative,moderate,
osm-12718674417-12718674409-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,49.691,Jalan Mitra Sunter Boulevard,secondary,453477916,12718674417,12718674409,0,250,0.75,0.05,coarse-modis-250m,220939.457,0.964349,0.964349,0.0,0.0,0.0,negative,moderate,
osm-12718674420-12718674408-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,17.301,Jalan Mitra Sunter Boulevard,secondary,453477916,12718674420,12718674408,0,250,0.75,0.05,coarse-modis-250m,204734.319,0.962266,0.962266,0.0,0.0,0.0,negative,moderate,
osm-12729353026-6322396593-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,16.523,Jalan Pangeran Jayakarta,secondary,1204814108,12729353026,6322396593,0,250,0.75,0.05,coarse-modis-250m,204344.689,0.962235,0.962235,0.0,0.0,0.0,negative,moderate,
osm-12729353039-2209098563-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,25.787,Jalan Pangeran Jayakarta,secondary,1204814108,12729353039,2209098563,0,250,0.75,0.05,coarse-modis-250m,208979.725,0.962913,0.962913,0.0,0.0,0.0,negative,moderate,
osm-12729353047-12729353039-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,21.004,Jalan Pangeran Jayakarta,secondary,1204814108,12729353047,12729353039,0,250,0.75,0.05,coarse-modis-250m,206586.911,0.962439,0.962439,0.0,0.0,0.0,negative,moderate,
osm-1273189607-4566501796-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,51.94,Jalan Benyamin Sueb,primary,37018607,1273189607,4566501796,0,250,0.75,0.05,coarse-modis-250m,221927.231,0.965846,0.965846,0.0,0.0,0.0,negative,moderate,
osm-12736661061-1273189607-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,147.221,Jalan Utan Panjang Raya,primary,686751409|749995402|510396471,12736661061,1273189607,0,250,0.75,0.05,coarse-modis-250m,263951.347,0.971904,0.971904,0.0,0.0,0.0,negative,moderate,
osm-12738838445-5408975256-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,52.702,Jalan Dokter Suratmo,secondary,560880227|1498283429|592276649|508913838|592537462,12738838445,5408975256,0,250,0.75,0.05,coarse-modis-250m,222429.957,0.966656,0.966656,0.0,0.0,0.0,negative,moderate,
osm-12744944224-8519460813-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,6.202,Jalan Arief Rachman Hakim,primary,487370077,12744944224,8519460813,0,250,0.75,0.05,coarse-modis-250m,199181.078,0.961314,0.961314,0.0,0.0,0.0,negative,moderate,
osm-12745135294-5374282148-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,4.228,Jalan Kramat Kwitang,primary,749318590,12745135294,5374282148,0,250,0.75,0.05,coarse-modis-250m,198193.521,0.961199,0.961199,0.0,0.0,0.0,negative,moderate,
osm-12745136706-13659371444-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,13.543,Jalan Kramat Kwitang,primary,749318590,12745136706,13659371444,0,250,0.75,0.05,coarse-modis-250m,202853.968,0.961988,0.961988,0.0,0.0,0.0,negative,moderate,
osm-12745136709-12745136706-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,6.414,Jalan Kramat Kwitang,primary,749318590,12745136709,12745136706,0,250,0.75,0.05,coarse-modis-250m,199286.97,0.961347,0.961347,0.0,0.0,0.0,negative,moderate,
osm-12745196451-12745196458-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,18.421,Jalan Gunung Sahari Raya,primary,592537468,12745196451,12745196458,0,250,0.75,0.05,coarse-modis-250m,205294.678,0.962467,0.962467,0.0,0.0,0.0,negative,moderate,
osm-12745196458-1675426257-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,12.668,Jalan Gunung Sahari Raya,primary,592537468,12745196458,1675426257,0,250,0.75,0.05,coarse-modis-250m,202416.281,0.961893,0.961893,0.0,0.0,0.0,negative,moderate,
osm-12745196460-13606259700-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,32.413,Jalan Gunung Sahari Raya,primary,592537468,12745196460,13606259700,0,250,0.75,0.05,coarse-modis-250m,212295.079,0.963474,0.963474,0.0,0.0,0.0,negative,moderate,
osm-12745196468-12745196460-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,22.293,Jalan Gunung Sahari Raya,primary,592537468,12745196468,12745196460,0,250,0.75,0.05,coarse-modis-250m,207231.756,0.96269,0.96269,0.0,0.0,0.0,negative,moderate,
osm-12754553920-5670944441-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,91.653,Jalan Kemayoran Gempol,secondary,736957432,12754553920,5670944441,0,250,0.75,0.05,coarse-modis-250m,241933.525,0.967262,0.967262,0.0,0.0,0.0,negative,moderate,
osm-1275851646-104379024-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,97.589,Jalan Otto Iskandar Dinata,primary,28765421,1275851646,104379024,0,250,0.75,0.05,coarse-modis-250m,244903.188,0.967684,0.967684,0.0,0.0,0.0,negative,moderate,
osm-12798366960-12798366961-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,64.532,Jalan Salemba Raya,primary,28715955,12798366960,12798366961,0,250,0.75,0.05,coarse-modis-250m,228364.111,0.965612,0.965612,0.0,0.0,0.0,negative,moderate,
osm-12798366961-329019268-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,58.543,Jalan Salemba Raya,primary,28715955|815231910,12798366961,329019268,0,250,0.75,0.05,coarse-modis-250m,225366.743,0.96574,0.96574,0.0,0.0,0.0,negative,moderate,
osm-12799849299-5379667472-0,DFO_3251_From_20080102_to_20080106,2008-01-02,2008-01-06,pilot_centroid,moderate,5.515,Jalan Yos Sudarso,trunk,496592226,12799849299,5379667472,0,250,0.75,0.05,coarse-modis-250m,198837.194,0.961231,0.961231,0.0,0.0,0.0,negative,moderate,
